"from","to","edge_type"
"CGA","ADORA2B","directional"
"CGA","PTGER4","directional"
"CGA","PTGER2","directional"
"CGA","PTGIR","directional"
"CGA","GPR15","directional"
"CGA","PTGDR","directional"
"CGA","GPR176","directional"
"CGA","GPR150","directional"
"CGA","GPBAR1","directional"
"CGA","TAAR1","directional"
"CGA","GPR20","directional"
"CGA","GPR84","directional"
"CGA","GPR27","directional"
"CGA","GPR83","directional"
"CGA","GPR45","directional"
"TSHB","ADRB2","directional"
"TSHB","ADRB1","directional"
"TSHB","ADRB3","directional"
"TSHB","DRD1","directional"
"TSHB","DRD5","directional"
"TSHB","ADORA2A","directional"
"TSHB","ADORA2B","directional"
"TSHB","PTGER4","directional"
"TSHB","PTGER2","directional"
"TSHB","PTGIR","directional"
"TSHB","GPR15","directional"
"TSHB","PTGDR","directional"
"TSHB","GPR176","directional"
"TSHB","GPR150","directional"
"TSHB","GPBAR1","directional"
"TSHB","TAAR1","directional"
"TSHB","GPR20","directional"
"TSHB","GPR84","directional"
"TSHB","GPR27","directional"
"TSHB","GPR83","directional"
"TSHB","GPR45","directional"
"FSHB","ADRB2","directional"
"FSHB","ADRB1","directional"
"FSHB","ADRB3","directional"
"FSHB","DRD1","directional"
"FSHB","DRD5","directional"
"FSHB","ADORA2A","directional"
"FSHB","ADORA2B","directional"
"FSHB","PTGER4","directional"
"FSHB","PTGER2","directional"
"FSHB","PTGIR","directional"
"FSHB","GPR15","directional"
"FSHB","PTGDR","directional"
"FSHB","GPR176","directional"
"FSHB","GPR150","directional"
"FSHB","GPBAR1","directional"
"FSHB","TAAR1","directional"
"FSHB","GPR20","directional"
"FSHB","GPR84","directional"
"FSHB","GPR27","directional"
"FSHB","GPR83","directional"
"FSHB","GPR45","directional"
"LHB","ADRB2","directional"
"LHB","ADRB1","directional"
"LHB","ADRB3","directional"
"LHB","DRD1","directional"
"LHB","DRD5","directional"
"LHB","ADORA2A","directional"
"LHB","ADORA2B","directional"
"LHB","PTGER4","directional"
"LHB","PTGER2","directional"
"LHB","PTGIR","directional"
"LHB","GPR15","directional"
"LHB","PTGDR","directional"
"LHB","GPR176","directional"
"LHB","GPR150","directional"
"LHB","GPBAR1","directional"
"LHB","TAAR1","directional"
"LHB","GPR20","directional"
"LHB","GPR84","directional"
"LHB","GPR27","directional"
"LHB","GPR83","directional"
"LHB","GPR45","directional"
"PRL","HLA-DQB2","directional"
"PRL","TRAM1","directional"
"CALCA","ADRB2","directional"
"CALCA","ADRB1","directional"
"CALCA","ADRB3","directional"
"CALCA","DRD1","directional"
"CALCA","DRD5","directional"
"CALCA","ADORA2A","directional"
"CALCA","ADORA2B","directional"
"CALCA","PTGER4","directional"
"CALCA","PTGER2","directional"
"CALCA","PTGIR","directional"
"CALCA","GPR15","directional"
"CALCA","PTGDR","directional"
"CALCA","GPR176","directional"
"CALCA","GPR150","directional"
"CALCA","GPBAR1","directional"
"CALCA","TAAR1","directional"
"CALCA","GPR20","directional"
"CALCA","GPR84","directional"
"CALCA","GPR27","directional"
"CALCA","GPR83","directional"
"CALCA","GPR45","directional"
"PTH","ADRB2","directional"
"PTH","ADRB1","directional"
"PTH","ADRB3","directional"
"PTH","DRD1","directional"
"PTH","DRD5","directional"
"PTH","ADORA2A","directional"
"PTH","ADORA2B","directional"
"PTH","PTGER4","directional"
"PTH","PTGER2","directional"
"PTH","PTGIR","directional"
"PTH","GPR15","directional"
"PTH","PTGDR","directional"
"PTH","GPR176","directional"
"PTH","GPR150","directional"
"PTH","GPBAR1","directional"
"PTH","TAAR1","directional"
"PTH","GPR20","directional"
"PTH","GPR84","directional"
"PTH","GPR27","directional"
"PTH","GPR83","directional"
"PTH","GPR45","directional"
"GCG","ADRB2","directional"
"GCG","ADRB1","directional"
"GCG","CHRM5","directional"
"GCG","CHRM1","directional"
"GCG","ADRB3","directional"
"GCG","CHRM3","directional"
"GCG","DRD1","directional"
"GCG","TBXA2R","directional"
"GCG","DRD5","directional"
"GCG","ADRA1D","directional"
"GCG","PTAFR","directional"
"GCG","ADORA2A","directional"
"GCG","ADORA2B","directional"
"GCG","PTGER1","directional"
"GCG","ADRA1A","directional"
"GCG","ADRA1B","directional"
"GCG","PTGER4","directional"
"GCG","CASR","directional"
"GCG","P2RY2","directional"
"GCG","GRM5","directional"
"GCG","PTGFR","directional"
"GCG","PTGER2","directional"
"GCG","PTGIR","directional"
"GCG","LPAR6","directional"
"GCG","GPR4","directional"
"GCG","P2RY1","directional"
"GCG","GPR15","directional"
"GCG","GRM1","directional"
"GCG","PTGDR","directional"
"GCG","GPR17","directional"
"GCG","GPR176","directional"
"GCG","P2RY6","directional"
"GCG","LTB4R","directional"
"GCG","GPR68","directional"
"GCG","GPRC6A","directional"
"GCG","GPR65","directional"
"GCG","GPR150","directional"
"GCG","GPBAR1","directional"
"GCG","TAAR1","directional"
"GCG","GPR20","directional"
"GCG","LPAR5","directional"
"GCG","LTB4R2","directional"
"GCG","GPR84","directional"
"GCG","GPR27","directional"
"GCG","CYSLTR2","directional"
"GCG","GPR83","directional"
"GCG","LPAR3","directional"
"GCG","OPN4","directional"
"GCG","GPR132","directional"
"GCG","CYSLTR1","directional"
"GCG","GPR45","directional"
"VIP","ADRB2","directional"
"VIP","ADRB1","directional"
"VIP","ADRB3","directional"
"VIP","DRD1","directional"
"VIP","DRD5","directional"
"VIP","ADORA2A","directional"
"VIP","ADORA2B","directional"
"VIP","PTGER4","directional"
"VIP","PTGER2","directional"
"VIP","PTGIR","directional"
"VIP","GPR15","directional"
"VIP","PTGDR","directional"
"VIP","GPR176","directional"
"VIP","GPR150","directional"
"VIP","GPBAR1","directional"
"VIP","TAAR1","directional"
"VIP","GPR20","directional"
"VIP","GPR84","directional"
"VIP","GPR27","directional"
"VIP","GPR83","directional"
"VIP","GPR45","directional"
"GHRH","ADRB2","directional"
"GHRH","ADRB1","directional"
"GHRH","ADRB3","directional"
"GHRH","DRD1","directional"
"GHRH","DRD5","directional"
"GHRH","ADORA2A","directional"
"GHRH","ADORA2B","directional"
"GHRH","PTGER4","directional"
"GHRH","PTGER2","directional"
"GHRH","PTGIR","directional"
"GHRH","GPR15","directional"
"GHRH","PTGDR","directional"
"GHRH","GPR176","directional"
"GHRH","GPR150","directional"
"GHRH","GPBAR1","directional"
"GHRH","TAAR1","directional"
"GHRH","GPR20","directional"
"GHRH","GPR84","directional"
"GHRH","GPR27","directional"
"GHRH","GPR83","directional"
"GHRH","GPR45","directional"
"PPY","CHRM2","directional"
"PPY","CHRM4","directional"
"PPY","ADRA2A","directional"
"PPY","ADORA3","directional"
"PPY","DRD2","directional"
"PPY","ADRA2B","directional"
"PPY","ADRA2C","directional"
"PPY","S1PR1","directional"
"PPY","CNR1","directional"
"PPY","DRD4","directional"
"PPY","ADORA1","directional"
"PPY","CNR2","directional"
"PPY","DRD3","directional"
"PPY","CASR","directional"
"PPY","PTGER3","directional"
"PPY","HCAR3","directional"
"PPY","P2RY4","directional"
"PPY","TAS2R38","directional"
"PPY","TAS2R39","directional"
"PPY","TAS2R40","directional"
"PPY","TAS2R41","directional"
"PPY","TAS2R31","directional"
"PPY","TAS2R46","directional"
"PPY","TAS2R60","directional"
"PPY","GPR17","directional"
"PPY","GPR18","directional"
"PPY","GRM2","directional"
"PPY","GRM7","directional"
"PPY","GRM3","directional"
"PPY","HCAR2","directional"
"PPY","OXGR1","directional"
"PPY","S1PR3","directional"
"PPY","GPER1","directional"
"PPY","P2RY13","directional"
"PPY","SUCNR1","directional"
"PPY","HCAR1","directional"
"PPY","LPAR5","directional"
"PPY","S1PR5","directional"
"PPY","P2RY12","directional"
"PPY","TAS2R16","directional"
"PPY","TAS2R14","directional"
"PPY","TAS2R13","directional"
"PPY","TAS2R10","directional"
"PPY","TAS2R7","directional"
"PPY","TAS2R4","directional"
"PPY","TAS2R3","directional"
"PPY","TAS2R1","directional"
"PPY","GABBR1","directional"
"PPY","LPAR3","directional"
"PPY","GPR55","directional"
"NPY","CHRM2","directional"
"NPY","CHRM4","directional"
"NPY","ADRA2A","directional"
"NPY","ADORA3","directional"
"NPY","DRD2","directional"
"NPY","ADRA2B","directional"
"NPY","ADRA2C","directional"
"NPY","S1PR1","directional"
"NPY","CNR1","directional"
"NPY","DRD4","directional"
"NPY","ADORA1","directional"
"NPY","CNR2","directional"
"NPY","DRD3","directional"
"NPY","CASR","directional"
"NPY","PTGER3","directional"
"NPY","HCAR3","directional"
"NPY","P2RY4","directional"
"NPY","TAS2R38","directional"
"NPY","TAS2R39","directional"
"NPY","TAS2R40","directional"
"NPY","TAS2R41","directional"
"NPY","TAS2R31","directional"
"NPY","TAS2R46","directional"
"NPY","TAS2R60","directional"
"NPY","GPR17","directional"
"NPY","GPR18","directional"
"NPY","GRM2","directional"
"NPY","GRM7","directional"
"NPY","GRM3","directional"
"NPY","HCAR2","directional"
"NPY","OXGR1","directional"
"NPY","S1PR3","directional"
"NPY","GPER1","directional"
"NPY","P2RY13","directional"
"NPY","SUCNR1","directional"
"NPY","HCAR1","directional"
"NPY","LPAR5","directional"
"NPY","S1PR5","directional"
"NPY","P2RY12","directional"
"NPY","TAS2R16","directional"
"NPY","TAS2R14","directional"
"NPY","TAS2R13","directional"
"NPY","TAS2R10","directional"
"NPY","TAS2R7","directional"
"NPY","TAS2R4","directional"
"NPY","TAS2R3","directional"
"NPY","TAS2R1","directional"
"NPY","GABBR1","directional"
"NPY","LPAR3","directional"
"NPY","GPR55","directional"
"INS","HLA-DQA1","directional"
"INS","FOLR1","directional"
"GAST","CHRM5","directional"
"GAST","CHRM1","directional"
"GAST","CHRM3","directional"
"GAST","TBXA2R","directional"
"GAST","ADRA1D","directional"
"GAST","PTAFR","directional"
"GAST","PTGER1","directional"
"GAST","ADRA1A","directional"
"GAST","ADRA1B","directional"
"GAST","CASR","directional"
"GAST","P2RY2","directional"
"GAST","GRM5","directional"
"GAST","PTGFR","directional"
"GAST","LPAR6","directional"
"GAST","GPR4","directional"
"GAST","P2RY1","directional"
"GAST","GRM1","directional"
"GAST","GPR17","directional"
"GAST","P2RY6","directional"
"GAST","LTB4R","directional"
"GAST","GPR68","directional"
"GAST","GPRC6A","directional"
"GAST","GPR65","directional"
"GAST","LPAR5","directional"
"GAST","LTB4R2","directional"
"GAST","CYSLTR2","directional"
"GAST","LPAR3","directional"
"GAST","OPN4","directional"
"GAST","GPR132","directional"
"GAST","CYSLTR1","directional"
"TNF","RASA3","directional"
"IFNB1","PTPN6","directional"
"IFNG","PTPN6","directional"
"IL1B","IL1RL1","directional"
"APOA1","KRT1","directional"
"APOA1","CD36","directional"
"APOA1","MSR1","directional"
"APOA1","SDC4","directional"
"APOA1","LRP2","directional"
"APOA1","LRP1","directional"
"APOA1","LRP8","directional"
"APOA1","ABCA7","directional"
"APOA1","GPC6","directional"
"TTR","STRA6","directional"
"PPBP","CHRM2","directional"
"PPBP","CHRM4","directional"
"PPBP","ADRA2A","directional"
"PPBP","ADORA3","directional"
"PPBP","DRD2","directional"
"PPBP","ADRA2B","directional"
"PPBP","ADRA2C","directional"
"PPBP","S1PR1","directional"
"PPBP","CNR1","directional"
"PPBP","DRD4","directional"
"PPBP","ADORA1","directional"
"PPBP","CNR2","directional"
"PPBP","DRD3","directional"
"PPBP","CASR","directional"
"PPBP","PTGER3","directional"
"PPBP","HCAR3","directional"
"PPBP","P2RY4","directional"
"PPBP","TAS2R38","directional"
"PPBP","TAS2R39","directional"
"PPBP","TAS2R40","directional"
"PPBP","TAS2R41","directional"
"PPBP","TAS2R31","directional"
"PPBP","TAS2R46","directional"
"PPBP","TAS2R60","directional"
"PPBP","GPR17","directional"
"PPBP","GPR18","directional"
"PPBP","GRM2","directional"
"PPBP","GRM7","directional"
"PPBP","GRM3","directional"
"PPBP","HCAR2","directional"
"PPBP","OXGR1","directional"
"PPBP","S1PR3","directional"
"PPBP","GPER1","directional"
"PPBP","P2RY13","directional"
"PPBP","SUCNR1","directional"
"PPBP","HCAR1","directional"
"PPBP","LPAR5","directional"
"PPBP","S1PR5","directional"
"PPBP","P2RY12","directional"
"PPBP","TAS2R16","directional"
"PPBP","TAS2R14","directional"
"PPBP","TAS2R13","directional"
"PPBP","TAS2R10","directional"
"PPBP","TAS2R7","directional"
"PPBP","TAS2R4","directional"
"PPBP","TAS2R3","directional"
"PPBP","TAS2R1","directional"
"PPBP","GABBR1","directional"
"PPBP","LPAR3","directional"
"PPBP","GPR55","directional"
"PF4","CHRM2","directional"
"PF4","CHRM4","directional"
"PF4","ADRA2A","directional"
"PF4","ADORA3","directional"
"PF4","DRD2","directional"
"PF4","ADRA2B","directional"
"PF4","ADRA2C","directional"
"PF4","S1PR1","directional"
"PF4","CNR1","directional"
"PF4","DRD4","directional"
"PF4","ADORA1","directional"
"PF4","CNR2","directional"
"PF4","DRD3","directional"
"PF4","CASR","directional"
"PF4","PTGER3","directional"
"PF4","HCAR3","directional"
"PF4","P2RY4","directional"
"PF4","TAS2R38","directional"
"PF4","TAS2R39","directional"
"PF4","TAS2R40","directional"
"PF4","TAS2R41","directional"
"PF4","TAS2R31","directional"
"PF4","TAS2R46","directional"
"PF4","TAS2R60","directional"
"PF4","GPR17","directional"
"PF4","GPR18","directional"
"PF4","GRM2","directional"
"PF4","GRM7","directional"
"PF4","GRM3","directional"
"PF4","HCAR2","directional"
"PF4","OXGR1","directional"
"PF4","S1PR3","directional"
"PF4","GPER1","directional"
"PF4","P2RY13","directional"
"PF4","SUCNR1","directional"
"PF4","HCAR1","directional"
"PF4","LPAR5","directional"
"PF4","S1PR5","directional"
"PF4","P2RY12","directional"
"PF4","TAS2R16","directional"
"PF4","TAS2R14","directional"
"PF4","TAS2R13","directional"
"PF4","TAS2R10","directional"
"PF4","TAS2R7","directional"
"PF4","TAS2R4","directional"
"PF4","TAS2R3","directional"
"PF4","TAS2R1","directional"
"PF4","GABBR1","directional"
"PF4","LPAR3","directional"
"PF4","GPR55","directional"
"CXCL10","CHRM2","directional"
"CXCL10","CHRM4","directional"
"CXCL10","ADRA2A","directional"
"CXCL10","ADORA3","directional"
"CXCL10","DRD2","directional"
"CXCL10","ADRA2B","directional"
"CXCL10","ADRA2C","directional"
"CXCL10","S1PR1","directional"
"CXCL10","CNR1","directional"
"CXCL10","DRD4","directional"
"CXCL10","ADORA1","directional"
"CXCL10","CNR2","directional"
"CXCL10","DRD3","directional"
"CXCL10","CASR","directional"
"CXCL10","PTGER3","directional"
"CXCL10","HCAR3","directional"
"CXCL10","P2RY4","directional"
"CXCL10","TAS2R38","directional"
"CXCL10","TAS2R39","directional"
"CXCL10","TAS2R40","directional"
"CXCL10","TAS2R41","directional"
"CXCL10","TAS2R31","directional"
"CXCL10","TAS2R46","directional"
"CXCL10","TAS2R60","directional"
"CXCL10","GPR17","directional"
"CXCL10","GPR18","directional"
"CXCL10","GRM2","directional"
"CXCL10","GRM7","directional"
"CXCL10","GRM3","directional"
"CXCL10","HCAR2","directional"
"CXCL10","OXGR1","directional"
"CXCL10","S1PR3","directional"
"CXCL10","GPER1","directional"
"CXCL10","P2RY13","directional"
"CXCL10","SUCNR1","directional"
"CXCL10","HCAR1","directional"
"CXCL10","LPAR5","directional"
"CXCL10","S1PR5","directional"
"CXCL10","P2RY12","directional"
"CXCL10","TAS2R16","directional"
"CXCL10","TAS2R14","directional"
"CXCL10","TAS2R13","directional"
"CXCL10","TAS2R10","directional"
"CXCL10","TAS2R7","directional"
"CXCL10","TAS2R4","directional"
"CXCL10","TAS2R3","directional"
"CXCL10","TAS2R1","directional"
"CXCL10","GABBR1","directional"
"CXCL10","LPAR3","directional"
"CXCL10","GPR55","directional"
"RLN2","ADRB2","directional"
"RLN2","ADRB1","directional"
"RLN2","ADRB3","directional"
"RLN2","DRD1","directional"
"RLN2","DRD5","directional"
"RLN2","ADORA2A","directional"
"RLN2","ADORA2B","directional"
"RLN2","PTGER4","directional"
"RLN2","PTGER2","directional"
"RLN2","PTGIR","directional"
"RLN2","GPR15","directional"
"RLN2","PTGDR","directional"
"RLN2","GPR176","directional"
"RLN2","GPR150","directional"
"RLN2","GPBAR1","directional"
"RLN2","TAAR1","directional"
"RLN2","GPR20","directional"
"RLN2","GPR84","directional"
"RLN2","GPR27","directional"
"RLN2","GPR83","directional"
"RLN2","GPR45","directional"
"CSF2","PTPN6","directional"
"TFF1","RARG","directional"
"WNT1","FRZB","directional"
"RLN1","AR","directional"
"IFNA4","PTPN6","directional"
"IL5","PTPN6","directional"
"EDN1","CHRM5","directional"
"EDN1","CHRM1","directional"
"EDN1","CHRM3","directional"
"EDN1","TBXA2R","directional"
"EDN1","ADRA1D","directional"
"EDN1","PTAFR","directional"
"EDN1","PTGER1","directional"
"EDN1","ADRA1A","directional"
"EDN1","ADRA1B","directional"
"EDN1","CASR","directional"
"EDN1","P2RY2","directional"
"EDN1","GRM5","directional"
"EDN1","PTGFR","directional"
"EDN1","LPAR6","directional"
"EDN1","GPR4","directional"
"EDN1","P2RY1","directional"
"EDN1","GRM1","directional"
"EDN1","GPR17","directional"
"EDN1","P2RY6","directional"
"EDN1","LTB4R","directional"
"EDN1","GPR68","directional"
"EDN1","GPRC6A","directional"
"EDN1","GPR65","directional"
"EDN1","LPAR5","directional"
"EDN1","LTB4R2","directional"
"EDN1","CYSLTR2","directional"
"EDN1","LPAR3","directional"
"EDN1","OPN4","directional"
"EDN1","GPR132","directional"
"EDN1","CYSLTR1","directional"
"CCK","CHRM5","directional"
"CCK","CHRM1","directional"
"CCK","CHRM3","directional"
"CCK","TBXA2R","directional"
"CCK","ADRA1D","directional"
"CCK","PTAFR","directional"
"CCK","PTGER1","directional"
"CCK","ADRA1A","directional"
"CCK","ADRA1B","directional"
"CCK","CASR","directional"
"CCK","P2RY2","directional"
"CCK","GRM5","directional"
"CCK","PTGFR","directional"
"CCK","LPAR6","directional"
"CCK","GPR4","directional"
"CCK","P2RY1","directional"
"CCK","GRM1","directional"
"CCK","GPR17","directional"
"CCK","P2RY6","directional"
"CCK","LTB4R","directional"
"CCK","GPR68","directional"
"CCK","GPRC6A","directional"
"CCK","GPR65","directional"
"CCK","LPAR5","directional"
"CCK","LTB4R2","directional"
"CCK","CYSLTR2","directional"
"CCK","LPAR3","directional"
"CCK","OPN4","directional"
"CCK","GPR132","directional"
"CCK","CYSLTR1","directional"
"GPI","FKBP1B","directional"
"GPI","DLG4","directional"
"CRH","ADRB2","directional"
"CRH","ADRB1","directional"
"CRH","ADRB3","directional"
"CRH","DRD1","directional"
"CRH","DRD5","directional"
"CRH","ADORA2A","directional"
"CRH","ADORA2B","directional"
"CRH","PTGER4","directional"
"CRH","PTGER2","directional"
"CRH","PTGIR","directional"
"CRH","GPR15","directional"
"CRH","PTGDR","directional"
"CRH","GPR176","directional"
"CRH","GPR150","directional"
"CRH","GPBAR1","directional"
"CRH","TAAR1","directional"
"CRH","GPR20","directional"
"CRH","GPR84","directional"
"CRH","GPR27","directional"
"CRH","GPR83","directional"
"CRH","GPR45","directional"
"GRP","CHRM5","directional"
"GRP","CHRM1","directional"
"GRP","CHRM3","directional"
"GRP","TBXA2R","directional"
"GRP","ADRA1D","directional"
"GRP","PTAFR","directional"
"GRP","PTGER1","directional"
"GRP","ADRA1A","directional"
"GRP","ADRA1B","directional"
"GRP","CASR","directional"
"GRP","P2RY2","directional"
"GRP","GRM5","directional"
"GRP","PTGFR","directional"
"GRP","LPAR6","directional"
"GRP","GPR4","directional"
"GRP","P2RY1","directional"
"GRP","GRM1","directional"
"GRP","GPR17","directional"
"GRP","P2RY6","directional"
"GRP","LTB4R","directional"
"GRP","GPR68","directional"
"GRP","GPRC6A","directional"
"GRP","GPR65","directional"
"GRP","LPAR5","directional"
"GRP","LTB4R2","directional"
"GRP","CYSLTR2","directional"
"GRP","LPAR3","directional"
"GRP","OPN4","directional"
"GRP","GPR132","directional"
"GRP","CYSLTR1","directional"
"FGF4","FGFRL1","directional"
"NMB","CHRM1","directional"
"NMB","CHRM3","directional"
"NMB","TBXA2R","directional"
"NMB","ADRA1D","directional"
"NMB","PTAFR","directional"
"NMB","PTGER1","directional"
"NMB","ADRA1A","directional"
"NMB","ADRA1B","directional"
"NMB","CASR","directional"
"NMB","P2RY2","directional"
"NMB","GRM5","directional"
"NMB","PTGFR","directional"
"NMB","LPAR6","directional"
"NMB","GPR4","directional"
"NMB","P2RY1","directional"
"NMB","DLG4","directional"
"NMB","GRM1","directional"
"NMB","GPR17","directional"
"NMB","P2RY6","directional"
"NMB","LTB4R","directional"
"NMB","GPR68","directional"
"NMB","GPRC6A","directional"
"NMB","GPR65","directional"
"NMB","LPAR5","directional"
"NMB","LTB4R2","directional"
"NMB","CYSLTR2","directional"
"NMB","LPAR3","directional"
"NMB","OPN4","directional"
"NMB","GPR132","directional"
"NMB","CYSLTR1","directional"
"HMGB1","ITGA4","directional"
"HMGB1","PTPRZ1","directional"
"HMGB1","LY96","directional"
"WNT2","ROR2","directional"
"WNT2","FZD5","directional"
"WNT2","FZD8","directional"
"WNT2","FZD3","directional"
"WNT2","FZD4","directional"
"GIP","ADRB3","directional"
"GIP","DRD1","directional"
"GIP","DRD5","directional"
"GIP","ADORA2A","directional"
"GIP","ADORA2B","directional"
"GIP","PTGER4","directional"
"GIP","PTGER2","directional"
"GIP","PTGIR","directional"
"GIP","GPR15","directional"
"GIP","PTGDR","directional"
"GIP","GPR176","directional"
"GIP","GPR150","directional"
"GIP","GPBAR1","directional"
"GIP","TAAR1","directional"
"GIP","GPR20","directional"
"GIP","GPR84","directional"
"GIP","GPR27","directional"
"GIP","GPR83","directional"
"GIP","GPR45","directional"
"SCT","ADRB3","directional"
"SCT","DRD1","directional"
"SCT","DRD5","directional"
"SCT","ADORA2A","directional"
"SCT","ADORA2B","directional"
"SCT","PTGER4","directional"
"SCT","PTGER2","directional"
"SCT","PTGIR","directional"
"SCT","GPR15","directional"
"SCT","PTGDR","directional"
"SCT","GPR176","directional"
"SCT","GPR150","directional"
"SCT","GPBAR1","directional"
"SCT","TAAR1","directional"
"SCT","GPR20","directional"
"SCT","GPR84","directional"
"SCT","GPR27","directional"
"SCT","GPR83","directional"
"SCT","GPR45","directional"
"SAA1","ADORA3","directional"
"SAA1","CHRM1","directional"
"SAA1","DRD2","directional"
"SAA1","ADRA2B","directional"
"SAA1","ADRA2C","directional"
"SAA1","CHRM3","directional"
"SAA1","S1PR1","directional"
"SAA1","CNR1","directional"
"SAA1","TBXA2R","directional"
"SAA1","DRD4","directional"
"SAA1","ADRA1D","directional"
"SAA1","PTAFR","directional"
"SAA1","ADORA1","directional"
"SAA1","CNR2","directional"
"SAA1","PTGER1","directional"
"SAA1","ADRA1A","directional"
"SAA1","ADRA1B","directional"
"SAA1","DRD3","directional"
"SAA1","CASR","directional"
"SAA1","P2RY2","directional"
"SAA1","GRM5","directional"
"SAA1","PTGFR","directional"
"SAA1","PTGER3","directional"
"SAA1","LPAR6","directional"
"SAA1","GPR4","directional"
"SAA1","P2RY1","directional"
"SAA1","HCAR3","directional"
"SAA1","P2RY4","directional"
"SAA1","TAS2R38","directional"
"SAA1","TAS2R39","directional"
"SAA1","TAS2R40","directional"
"SAA1","TAS2R41","directional"
"SAA1","TAS2R31","directional"
"SAA1","TAS2R46","directional"
"SAA1","TAS2R60","directional"
"SAA1","GRM1","directional"
"SAA1","GPR17","directional"
"SAA1","GPR18","directional"
"SAA1","GRM2","directional"
"SAA1","GRM7","directional"
"SAA1","GRM3","directional"
"SAA1","P2RY6","directional"
"SAA1","AGER","directional"
"SAA1","LTB4R","directional"
"SAA1","GPR68","directional"
"SAA1","GPRC6A","directional"
"SAA1","GPR65","directional"
"SAA1","HCAR2","directional"
"SAA1","OXGR1","directional"
"SAA1","S1PR3","directional"
"SAA1","GPER1","directional"
"SAA1","P2RY13","directional"
"SAA1","SELENOS","directional"
"SAA1","SUCNR1","directional"
"SAA1","HCAR1","directional"
"SAA1","LPAR5","directional"
"SAA1","S1PR5","directional"
"SAA1","P2RY12","directional"
"SAA1","LTB4R2","directional"
"SAA1","CYSLTR2","directional"
"SAA1","TAS2R16","directional"
"SAA1","TAS2R14","directional"
"SAA1","TAS2R13","directional"
"SAA1","TAS2R10","directional"
"SAA1","TAS2R7","directional"
"SAA1","TAS2R4","directional"
"SAA1","TAS2R3","directional"
"SAA1","TAS2R1","directional"
"SAA1","GABBR1","directional"
"SAA1","LPAR3","directional"
"SAA1","OPN4","directional"
"SAA1","GPR132","directional"
"SAA1","CYSLTR1","directional"
"SAA1","GPR55","directional"
"PYY","DRD2","directional"
"PYY","ADRA2B","directional"
"PYY","ADRA2C","directional"
"PYY","S1PR1","directional"
"PYY","CNR1","directional"
"PYY","DRD4","directional"
"PYY","ADORA1","directional"
"PYY","CNR2","directional"
"PYY","DRD3","directional"
"PYY","CASR","directional"
"PYY","PTGER3","directional"
"PYY","HCAR3","directional"
"PYY","P2RY4","directional"
"PYY","TAS2R38","directional"
"PYY","TAS2R39","directional"
"PYY","TAS2R40","directional"
"PYY","TAS2R41","directional"
"PYY","TAS2R31","directional"
"PYY","TAS2R46","directional"
"PYY","TAS2R60","directional"
"PYY","GPR17","directional"
"PYY","GPR18","directional"
"PYY","GRM2","directional"
"PYY","GRM7","directional"
"PYY","GRM3","directional"
"PYY","HCAR2","directional"
"PYY","OXGR1","directional"
"PYY","S1PR3","directional"
"PYY","GPER1","directional"
"PYY","P2RY13","directional"
"PYY","SUCNR1","directional"
"PYY","HCAR1","directional"
"PYY","LPAR5","directional"
"PYY","S1PR5","directional"
"PYY","P2RY12","directional"
"PYY","TAS2R16","directional"
"PYY","TAS2R14","directional"
"PYY","TAS2R13","directional"
"PYY","TAS2R10","directional"
"PYY","TAS2R7","directional"
"PYY","TAS2R4","directional"
"PYY","TAS2R3","directional"
"PYY","TAS2R1","directional"
"PYY","GABBR1","directional"
"PYY","LPAR3","directional"
"PYY","GPR55","directional"
"CALCB","ADRB3","directional"
"CALCB","DRD1","directional"
"CALCB","DRD5","directional"
"CALCB","ADORA2A","directional"
"CALCB","ADORA2B","directional"
"CALCB","PTGER4","directional"
"CALCB","PTGER2","directional"
"CALCB","PTGIR","directional"
"CALCB","GPR15","directional"
"CALCB","PTGDR","directional"
"CALCB","GPR176","directional"
"CALCB","GPR150","directional"
"CALCB","GPBAR1","directional"
"CALCB","TAAR1","directional"
"CALCB","GPR20","directional"
"CALCB","GPR84","directional"
"CALCB","GPR27","directional"
"CALCB","GPR83","directional"
"CALCB","GPR45","directional"
"MAPT","PTK2B","directional"
"IAPP","ADRB3","directional"
"IAPP","DRD1","directional"
"IAPP","DRD5","directional"
"IAPP","ADORA2A","directional"
"IAPP","ADORA2B","directional"
"IAPP","PTGER4","directional"
"IAPP","PTGER2","directional"
"IAPP","PTGIR","directional"
"IAPP","GPR15","directional"
"IAPP","PTGDR","directional"
"IAPP","GPR176","directional"
"IAPP","GPR150","directional"
"IAPP","GPBAR1","directional"
"IAPP","TAAR1","directional"
"IAPP","GPR20","directional"
"IAPP","GPR84","directional"
"IAPP","GPR27","directional"
"IAPP","GPR83","directional"
"IAPP","GPR45","directional"
"FGF3","FGFRL1","directional"
"PTHLH","ADRB3","directional"
"PTHLH","DRD1","directional"
"PTHLH","DRD5","directional"
"PTHLH","ADORA2A","directional"
"PTHLH","ADORA2B","directional"
"PTHLH","PTGER4","directional"
"PTHLH","PTGER2","directional"
"PTHLH","PTGIR","directional"
"PTHLH","GPR15","directional"
"PTHLH","PTGDR","directional"
"PTHLH","GPR176","directional"
"PTHLH","GPR150","directional"
"PTHLH","GPBAR1","directional"
"PTHLH","TAAR1","directional"
"PTHLH","GPR20","directional"
"PTHLH","GPR84","directional"
"PTHLH","GPR27","directional"
"PTHLH","GPR83","directional"
"PTHLH","GPR45","directional"
